index,smiles
9602,[H]1#c2n34c5#n#367c=n2=41-6#C5O=7
9603,*1234567o89%10%11%12%13c=1%14%15%16%17%18*#2-81%19%20%21f=%14-3-928%22n#%15=1=%10-439#O#%19=5=%11=2%161#[H]#8=%17=36%20%12#f%13#9=%18=1=%22-7-%21
9604,n12345n6789%10%11n=1%12%13%14%15%16[h]-61%17%18%19o-2-7-%126%20%21c#1=8-%1327f=3=%17=%14=6-9=c#%15#%20=%10-4-%18-2o#%11#%16#%21=%19-5-7
9605,*123456=*789%10%11%12o=1%13%14%15%16%17*#71%18%19%20o%13#827%21%22#n%14=93-128=*#%18#%10#%15=741=F#%11=5=2=%21%19%16*=%12=%176%2018%22
9606,N12#c34[h]567#o89%10%11c=5%12-n8=15%13#*#9=6-31n%10#2#7#5=4-%12*=1=%13=%11
9607,N=O12#f34c1(=N)(*2-c*-3)=N4
9608,c1234f56789#f%10%11%12*#1%13%14%15c#%10=51%16o=%11=6-%135%10f2#%14#1-%12-76#*=%15=5=83#C#9#6=4%16%10
9609,*123456[h]789%10%11%12*#1%13%14%15%16%17:*=721%18%19%20[h]%138#327%21o-1-%14-938#[H]#4#%15#%10=%1821#N#3#%16=5=%19=7%11#*#%20#%21=6=8=%12%171
9610,f1f234[h]567#C=28#[h]1=529#N#31#*64(#O#2=17)=N=98
9611,[h]123456*789%10%11%12#f%13%14%15%16%17[h]-1-7%18%19%20%21[h]2#%13#817%22n%14#9-3-%1828[h]%15#4#1=%10-%193=[h]5#7#2=%11-%16-%20#F#%12#8=%216%173%22
9612,[H]123456#*789%10%11%12:*=1%13%14%15%16%17[h]7=21%18%19%20[h]#8=%13327%21#f#%14#9=138*#%10=%154-2-%181=o%11#%19=5=%16=7-3-[h]8=%126-1-%17-%21-%20
9613,C#n12o(N)cn#1#C2.O.[HH]
9614,*C12#C3(=O)=o4n(#C43=C1)C2
9615,*1234f56789o%10%11%12%13#O=1%14%15%16%17#*5#2-%101%18f=6%1425#[H]#3#7=%11=1=%156=c%188#4=%12=2%16#F#9=5%13%176
9616,C#c12o34o5o#1#N#N#2#3#*o5#4
9617,*#c12c3(#C=O1)=o(n-3)C#2.C
9618,C1=o234o56789=[h]%10%11c1-2-5%12%13c=%10=61c#%11-72n1#3=8-%12#O#2=4=%139
9619,[h]123n45678c=19%10%11%12f#41%13%14#C=5294f-%10-625n=1-7#[H]#%13=234%11[H]=5=8%14%12
9620,O=c1n234c=156(c(=O5)-n6#2)C=3N=4
9621,c[h](#O)c1o#c1#Non
9622,*#N1(C)#n2o=13(O)cc=3-2.N
9623,C.C.C.C.C.C.N.N.O
9624,C.C.C.C.C.C.C.O.O
9625,C.C.C.C.C.C.C.C.O
9626,*12345f6789%10[h]-1%11%12%13*61%14%15%16o%11-2-76%17#f1#8-327f#4=9-%12-%14#[H]#2%13%156[H]=5=%16=%17=7=%10
9627,c1234*5678n9%10%11%12o%13%14%15n#5%16%17[h]#1#9-65n=%16=%13=7=%10-21[h]%11#3=%14=8=f1=%17=%12-4-%15-5
9628,O12=C345=N678#F19%10=c#631%11*=47936o=5=8-14c2-3-c4%10-%11-6
9629,N123#c4567c189%10f1%11=n#4%12%13%14o-1-54%15c6=2=%12-8(=[h]9#7=4-%11-%13)C=%103%14%15
9630,C.C.C.C.CO.N.N.O
9631,C12c345*6789#F1%10%11#c#3-61%12[h]=%10=73o#4%11=o#32-8-1n#%12=9-5
9632,N.[H]1#FC=on#cc=O=1
9633,C.C.C.C.C#cc.N.O
9634,f12n3456f78o#39%10=[h]#7-43%11n-54f18=95o#3-%10=c%11#2=6-4-5
9635,O123456#*789%10%11%12o1%13%14%15%16o=71%17%18%19f8#2#%137%20%21#[h]#3#1#%14#928f=4=%10=7-%171[h]#5#%18#%15=2-%11-%20n%168#1#%21=6=%19-%12
9636,C.C.C.N.O.[H]N.cc
9637,C.C=C#O#O=C=C(C)#O
9638,c1c23*45c-n#46*#1#5C=2(#N#6)O=3
9639,*1234567=*89%10%11%12%13[h]1%14%15%16%17%18*=281%19%20%21[h]%14#9=328%22#[H]=14%10%1539#[H]=5=%11=%192%161=[H]#%17=%12=86%203=F#%22=%13=%21719%18
9640,O123#n45678n=19%10%11%12%13#*=241=o-924n#3=%10-59(f=6-2-%11)C#7#%121#F#4#8=%139
9641,C.C.C.C#CC.NN.O
9642,[h]123456c789%10%11%12c=1%13%14%15%16%17#*-2-71%18%19%20[h]#8-%1327%21n#1-3-%14-98%13*:%18=2=%15-4-%101c5%198=%16=%11-7-o%211#%17#%12#%13-6-%20
9643,C.C.C.C.C.C=C.N.N
9644,C123#O4567=N89%10#n%11%12%13c=4%14%15%16n=%1114%17c#8=5-%141#f%12#2#%15#4=69=*%16%17#3#%13=%10=17
9645,C.C.C.N.N.N.N.N.N
9646,C.C.C.C.C.C.C.C.N
9647,C.Cc1234c5=N6#C=17#O=521=O63C=714
9648,C.C.C.C.C.C.C=C.N
9649,C.C.C.C.N.N.N.N.O
9650,n123c45678c9%10%11n#4%12%13%14%15#n54%16*6#%12-15%17#O97%131#n2%10#5#8=%14-4-f3=1=%17=%15-%11-%16
9651,*123456#[H]789%10%11#o1%12%13%14%15f#271%16%17=[h]=3=%1227%18n#%13=183%12#*=4=2=%1491o#7=5=%10-3-%16=N#6#%11#%18=%15=%171%12
9652,*1234:*5678f9%10%11%12%13o=1%14%15%16n=5=91%17*#%14#%10=2=65=F#1#%15#%112#c3=7=%17-%12=N=8=%16=245%13
9653,*12345#*6789%10#N%11%12%13%14#o6%15%16%17f#71%116%18%19n#82-%1517#[h]#3=%16=6%122[h]#9=%13=1=%184#C#%19=5=2=7%14%17%10
9654,C#C=CC(=C=C)N=C.O
9655,*12345:*6789%10#f%11%12%13%14o#1=6%15%16#o%11-716%17#n#%12-2-87%11f3%13-%15-9-12=f#4#%10#7=%16=6[h]=5=%14=%11-%17-2
9656,o123456*789%10%11%12[h]=1%13%14%15%16%17#O271%18%19%20#C=3=8%1327%21#[h]=9=1-4-%1438f=%15=%18-%1021o53#%16#%19=7-%11#F#6#%12#%21=%17=8=%201
9657,*1234=c567c89%10[h]=51%11%12%13%14f=215#*6%11#82%15:*#9=%1236o-1-2-%13=O#5=6=%15=%1447%10
9658,C=co1o23[h]#N2C=[H]=1=3.O
9659,C.C.C.C.CO.N.O.O
9660,*1234f5678[h]9%10%11o=1%12%13%14n#9=2=51%15%16o%12#3#6=%1025o#1-4-%13c#2=%11-7-%15-o8#%16=%14-5
9661,n123n4567c#189#[H]41%10%11%12#c#54%13o#215%14o#%10-4-61#f5=8=%13=%11c%14#3#1#%12-9-7
9662,C.C.N.N.O.O.O#oo
9663,*123456:*789%10%11%12[h]=1%13%14%15%16[h]#2#71%17%18%19*#%13#827%20#*1#3#%14#98%13n%15#4#2-%10-%171f%18#7#%16=8-5-%11[h]#6#%13#%19#1=%20-%12
9664,*123#n45678f#19%10%11%12[h]#2=41%13%14%15f#5-924#N#%10#1=65*#7#%11=%131=F#82%14F#3=1=%12=%1554
9665,C=c12(oOC)#Cc#1c-2.N
9666,C.C.C.C#C.CC.co
9667,C.C=cn(cN)f#N=C
9668,*1234n56789%10n=1%11%12%13f#2-51%14%15%16n#625=[h]71-%116%17#N#%14=83%121#f%15=4=2=6=9#F#%17=5=%13=1=%10=%16
9669,C.C.N.N.N.N.N.O.O
9670,f123456*789%10%11%12[h]-1%13%14%15%16%17*=271%18%19%20:*=3=8=%1327%21f#9=1=%1438f%10%15#%18=4-21*:7#5#3#%16=%19%11c%21#8#%12#1=%20-6-%17
9671,*12345[h]6789%10#*:1%11%12%13%14%15o21%16%17%18f#%11-62%19%20*=7=1%126%11[h]=3=%16=%13-8-21[h]4=%17=%19-6-9-%14n5=%11=%18=%20-%10-%15-1
9672,[h]123f456789#[h]%10%11c-4%12[h]=1=54%13%14#[H]=%12615#F=4=726=N#%10#%13=18[h]%11=3=5=6=9-%14
9673,cc1#Cn(-n23c4=c#2c3-4)c-1
9674,c12n3456o#1789%10%11f#21%12%13n#3-7c1#8=42=F=5=91=O=%12=%10O#%13#%11=1=2=6
9675,N.N.cc1*2c[h]-2-1.co
9676,[h]1234f56789*=1%10%11%12c1%13%14c=5-2-%10%15#C1625#n#%13=7-%151n#3#2=%11=8#C#%14#5=%12=149
9677,co12345[h]6#n1=f-21c3(c-6#O=4)#F#5=1
9678,*12345o6789*%10%11%12%13%14#f=6%15%16%17%18c=1=%106%19%20n%15=2=%111%10#n#7#%12#%16=3=62[h]4#8#%13#%17=1-%19*%18#%14#%20#2=5-9-%10
9679,C.C=C=C#C(C)C=co
9680,[H]12#[h]345n67*#31#O413#N=56=*24#C1=*#4=37
9681,C#*12345c67*=189(f#61n=2-8#o1=7=3#C94)=N=5
9682,O123=F4567#n89%10%11n=1%12%13%14%15f8=2=41%16%17o9#%12524c=%136-1c%10%16=3=7=%14-2c4#%11#%17=%15
9683,C.C.C.F.N.N.O=CO
9684,[h]123o45678[h]-19%10#F#421%11N=952#*-%1045o=619#f42%11-7=[H]#3=859
9685,*123456n789%10%11%12n=1%13%14%15%16%17f=2=71%18%19*#%13=3=827%20n#%14=4-938n1%10#2-5-%154=f7#%18#%11=3=%16[h]%19#%12=6=8=%20=4-%17
9686,[h]123456[h]789%10%11%12*=1%13%14%15%16%17:*=7-21%18%19%20n3=%13=827%21o4%149=138#f%15-5-%18-%10-21f%11#6#%16=%19=3-7=N#%20#%17#%12#%2181
9687,*12345o6789%10*:1%11%12%13%14%15f=21%16%17[h]%11=3-62%18%19[h]#7=4=%1236[h]%13#8=2-14n%14#%16#3#9=%18n4%19#6#%10=%17=%15-5
9688,C.C.C.C.C.C.N.N.N
9689,*123#n4567f89%10%11*=1=4%12%13%14c14%15#o%12=2=8-5%16%17f#9=132=n%10%16#6=4-%13#*=%15=%11=%14=%1772
9690,[h]1234567[h]89%10%11%12%13n=1%14%15%16%17%18o8=21%19%20%21c=3-9-%1428%22[h]#4#%10#%15=139o5#%16=2=%19-%111-f%17%20#3=%12-6-8=f9%18#7=%13=%22-1-%21
9691,o1o2#c345o#1678(c1#c6#3(#C17)C#4#8)=O=52
9692,N123=F45#*6789#o%10%11%12f#6%13%14n4-%107=n%11#%1314[h]#5=%14=82n#4=%12=93
9693,*123:*456789:*%10%11%12%13%14o#1-4%15%16%17*=%10514=o26#%15=%115%10#[h]%16=7-1-%12[h]#%13#5=3=%17-4-8o#9=%14-%10
9694,c1234*56789o%10%11%12[h]#1%13%14%15=[h]#5-21%16%17n#6=%102=O#3%13715#c8#%11=4=2-%14-%16*#%12#9#%17=5-%15
9695,n123n45678#N9%10%11%12#*#4=1%13%14%15%16#*#2#5914%17n=%10-6%1325n=%14=1n#3#%15=%11-7-2-4=O#8#%17=5%12%16
9696,[H]1234#C5678#O=19%10%11%12=*#2=51%13%14%15c625%16#c#3#196n=4=2=%137%101n=8=5%11-%14=[H]#1=%16=6%12%15
9697,O1234=o567f189%10%11c=21%12%13%14#n=82%15%16c93-18%17#F#2#%12=5%101#C#%15=%13=86%11=O#%14=4=%167%171
9698,N.c1c23n4o-256n=N(=c13#5-4)N=6
9699,*12#[H]3456#n789n%10%11%12%13n=3%14(=n7#1=%1043c-%14-%11=f%12#8=325)O=96%13
9700,n1n234#n=1c#215*26=O7#O=13(=o5#4-2)F76
9701,c1234[h]5678n#19%10#[H]1%11%12%13#*#2%14%15%16o#1-3-52%17c#%14=6%111=c7#9#%12-%15-2-f4%17#%10=1-%16%13-8
9702,C.C=oc(C)#F.COC
9703,[H]12345#c6789%10[h]%11%12%13%14%15f=1=6%16%17%18%19o7#2#%1116%20[h]#3#%12=%16-827[h]9#1=%13=%173#[H]#2#64%14%18=[H]=%15=3=%10=%20=%1957
9704,n12n345678[h]9%10%11%12n=3%13%14o=9-43c=%10-5*=%13-64o=%11=7-1f3=2=%14-4-%12-8
9705,N12345#f6789%10f1%11%12%13%14[h]#2=61%15%16%17n7#3=%1126%18n#%12#137c#%154-8-21f#3#%16=%13=9-6f%10%17#%14=5=1-7-%18
9706,n123n456789o%10%11%12o-4%13=[h]5-14%14%15c=%10-%13-6[h]7#%11#4-21=f#%14#8[h]#%15=%12-3-1-9
9707,*1234:*5678[h]9%10%11%12#o5#1%13%14n#6-21=[h]=7-925c=%10-36[h]#2#%13=8-%11-c6=4=1=%14-%12-5
9708,C1234#[h]56789[h]1%10%11%12%13[h]2-51%14%15[h]#%103-625%16n7=14-%113n%12=%14=8=21#f#5=3-%13c=%15=1=%16-9
9709,o12[h]34n567n#189o=31%10c#4#8-23#C=152#F=36F#2#%10=7=9
9710,*123456:*789%10%11%12c=1%13%14%15%16%17f7-21%18%19%20f=3=8=%1327%21#[h]#%14=9-138f#%15=%10=2=%18-41-[h]#%16#%19=5=%11=7-3f=8=%12=%17=%21=%20-6-1
9711,c12345*6789%10%11o1%12%13%14%15%16f=2-61%17%18*%12=7-326%19#[h]=1=8=%1337o#4#%14-9-21f%17%15#5#6=%10-3#[H]#1#%18=%167%11%19
9712,*12345c6789%10%11*1%12%13%14:*2-61%15%16%17#c-3-726%18n=1=837f2#9=%15-4-%121-f6%10#%13=3=%16=n%18#%14#%17=7-5-%11-1
9713,C1=c23c45n#n#2=1678c-31f4-6(=O#7)=N#5=18
9714,C#C.C#N1=NC1.CN.O
9715,*1234c56789c%10%11%12%13c#5%14%15%16%17*#1-%105%18%19=O#2#6=%141%10#o%15#7=5-%112*#%16#1=%12=%183-8-[h]%17#2=4=9=%10-%13-%19
9716,[h]123456[h]789%10%11%12#f%13%14%15%16%17f#7=1%18%19%20%21[h]=2=8-%1317%22[h]%18=9-3-%1428c1#4#%15#%19=%103#f#%11=5=%16=2=%20-7f68=%17=%12=%22=3-%21
9717,C=f12(c3(=O)#N=C=13)=N=O=2.N
9718,C.C=c1(N)(=nc)f(C)#*1
9719,*123456f789%10%11[h]=1%12%13%14%15%16*:2#71%17%18%19[h]=%12-3-827%20*#4#9#%13138n#%14=2-5-%171[H]#%10#%15=%1837#N#6#%19#%16=8=%201%11
9720,C.[H]#O=C12(#O)#N*=1nO#2
9721,f1234*56789%10f%11%12%13%14[h]#5=1%15%16%17f-%11-615#o2=7-%12-%156%11n=1=%13=%16=82n#%14-3-9-6-c%172=4=%10=%11-5
9722,C123#c45678*9%10%11=*=1=4%12#o-91[h]-%10-549#n=2=6c#1#4=%12=%11=7#C#839
9723,*1o234o5O#267=f32=C6=[h]-2o4-57N=1
9724,N12=[h]3456*789#C=3%10=C=43=o-74f1=N#4=3=8=5%10=C#629
9725,N=f12(#F)n3#O45#O#16#[H]O=34#O=256
9726,N=*123#C=N#1(#*n)=O=O=2=O#3
9727,o123f4567#f89%10f1%11%12%13%14f2#41%15%16*#%11-52f=8=%12-6-14C#9#%13#%15#C#2#%16=%143%1074
9728,*1234567[h]89%10%11%12%13#F=1%14%15%16%17%18#f#2#81%19%20%21*3-9%1428%22:*#1=4-%10%1539f2#%19=%16-5-%111[h]%20#6=3=%12=%17-8-f1#9=7=%22=%18-%13-%21
9729,O123#o4567o89%10%11o1%12%13%14%15[h]=2=81%16(#O#4#9%12)#n-5-%132o6=3=%10=%14-1=*#2#%11#%157%16
9730,C.C.C.C.C.C.N.N.O
9731,C.F.[h]*(#N)(=C=C)#cc
9732,C.C=C#N.N.N.O.O.O
9733,c1234o5678c9%10%11%12f=5-1%13%14%15o15%16c#2=9=6%17%18f#1#%10=%13-7=f3#%11#%17#%14=5c4%18#%12=%15-%16-8
9734,C#C(N)=N12n3c4#C1(=O42)*3
9735,C.C.C.C#CF.F.N.O
9736,C=O1234#N567#N8=c=159n=6=21=n(f=13)#C#7=984
9737,*123456f789%10%11#[h]#1%12%13%14%15%16o=2-71%17%18%19#f=3-%1227%20[h]-8-%13-13%12f2#4=%17-9-%141#f7#5#%18=%10=%15-3=*%20#6#%16#%19=%12-%11-1
9738,C.C1#of=1.C=C.CO.N
9739,C.C.C=C.CN.CN.O
9740,C.c*=FN=N.cnC
9741,c1234n56789%10*#1%11%12%13%14%15:*-51%16%17c%11#2-65-[h]-%12-726o%13=1=8-3*:%16#2#9=4%14C#%17#%10=%1565
9742,*123:*45678#*9%10%11#N%12%13%14#o19-4%15%16=F=5%12#f2#6=%10=%151[h]#3=%11=%13-7-%16#O#1=%14=8
9743,n12c345f6=*=3789c=43n#1-74%10c5=2=N=84#N=9=%1063
9744,f12345o6789%10#f%11%12%13%14%15[h]=1-6%16%17%18%19*#2=%11-716%20o=8=%12=%1627#f=%13=1=%17-38*#2#%14=4=9=6=%18=[h]5%15%19#%10=%20-7-8
9745,*123456[h]789%10%11%12[h]#1%13%14%15%16%17o#2=71%18%19f3=8-%1327%20[h]4#%14#9=138o%10#%18=5-%15-21n#%16#%11#7=%19=3#N#6#%12#8#1=%17=%20
9746,C#O1(N=N)=c2c3=c2n-31.N
9747,C.C.C.C.C.C.N.O.O
9748,C.C.C.C1=NO=1.N.N.O
9749,C#cn.N#C#Coc#O
9750,*12345:*6789%10:*:1%11%12%13%14%15n=61%16%17f7#2=%116%18%19f#1#%12-3-827f%13#4=%16-61#N#9#%18=%14=2=C#%17#%10#7=51%15%19
9751,C1c234*567#o289%10#C=5=32#N=8135#c4=2-61n=9-73=N#1=5=%10
9752,C.C.C.C.C.C#N.O.O
9753,Cc12o34(N)#n=15[h]-2N=5(#C3)#O=4
9754,*C.C=O1CC1(=C)=N.F
9755,[h]12345f6789%10%11f-1%12%13%14%15*#6-21%16%17%18#C#%12#726%19#*8#%13=317%12[h]9#%14#%16=4=21#[h]=5=%176-7-%10*=%15=1%19%18%12-%11
9756,C.C.C.C.C.N.NO.O
9757,C.C.C#N1#nc=c1c.N
9758,o12345n6789%10o%11%12%13%14c-1%15%16%17%18#o=6-21%19%20[h]7-3-%11-%1526#f%12#1-%16-83C#%17#2=4=%13=9=%19=C#5#%18#%20#6%14%103
9759,*123456:*789%10%11%12[h]%13%14%15%16%17[h]1#7%18%19%20%21#n8#2#%1317%22-n-3-%14-9-%1828n%15#%10=4=%19-13#n#5#%16#%11=2-%20-7f#6=%17=%21=8=3-%12-%22
9760,*12345#F6789%10#*1%11%12%13%14:*#2=61%15%16%17#[h]%11=3=726%18c=4-137f#%12=28-%151[h]#3=%16-%139-6f#%17=%14=1=%185-7%10
9761,*123456:*789%10%11%12[h]%13%14%15%16%17#C17%18%19%20=c8-2-%1317[h]=%14-3%18-928f%10#%15=4=%193f%11#1=5=%16=2=[h]%12#%17#7#3#8-6%20
9762,Oc12c34c56=C37#C#13=o=7=51n=N=6=2=4=13
9763,n1234*5678o9%10%11n1=5%12%13%14#f#9-615f=7-%1269c#1=2=%137#o#%10=3-6o89#%11#%14-4-7-5
9764,C.C.C.F.N.N=O.O.O
9765,*12345:*6789%10%11:*1%12%13%14%15%16c=61%17%18%19n#2#7-%126c1-3-%13-82=*#%17=9%141n#%10=4=%15-%18n51#6=2=%19=%11-%16
9766,N.[H]=C=C12=[h]3c145oo=4-32=N5
9767,C1#[H]2=c345o678#N39o#63c=76c4#8=329=O#6=15
9768,O=o123o4(OF)=*#c#1-4(c-2)n-3
9769,[h]123n4567*=189%10%11%12o1%13%14%15o=4=8%16%17%18n=2=5=1-94o#%13#%16-%101f%11#%14=3=6-%17O#7#4#%121%15%18
9770,C.C.C.C#N=O.N.NN
9771,C.C.C.C.C.C.C.O.O
9772,*123456[h]789%10%11%12n=1%13%14%15%16*=2=71%17%18%19o8#327%20#f9#%13=138[h]%10#%14#2=4-%171#*#%15=3=%115-7%18[h]%12#%16#%20#8#%19=1-6
9773,*.C1=N2#N=c3nO#24=O1O#3=4
9774,*1#o2345o6n27#C28#F67=c3=2#f#8#4n=1-5
9775,N12#o345c67o8o3#619#O=4#n51*=2=7C=819
9776,C1=o2345c67o2=189%10c12c8=3-6%11=c-7-1-43n#9-o35#2=%11-%10
9777,O=f123*456n178*#*#4N#21O=5=7#n3=61-8
9778,C#CC1=CC(C)#C=1C.N
9779,*123#f4567*89%10%11%12#O%13%14%15#*#1#8-4%16%17n#2#%13#5#91n#%10=6%142#n=7=%163-%11-1o#%17=2=%12%15
9780,*#C(#O)=CC.C.C=N=C
9781,C.C.C=CCC.CN.O
9782,*123456[h]789%10%11%12#f-1%13%14%15%16%17f2#71%18%19%20f%13#3=827%21*#1=9-%1438n#%15#%18=2-4-%101#O#7=%1653%11%19=f68%17%21#%12-1-%20
9783,O.cf1#C=N(=F)(=on)=C1
9784,F12345#[h]6789%10*%11%12%13%14%15[h]6%16%17%18%19*#7=1=%116%20%21c=2-%12-%1617[h]%17#6=3=%13-82*#%18#1=9=%204%14=[H]#%15#%10#7=5=%21%192
9785,N12#F345#*1678o319o6#43%10[h]#146#C71f#4#3=5o98=2=61-%10
9786,*#co.C.C#N.F.N.[HH]
9787,C12#N345#[h]6789o%10%11%12%13n#63%14n=1=%10(=*=74-%11c-8-%12)=C#2#5#9%14%13
9788,C.C.C#CC.O.O#O#O
9789,*1234567n89%10%11%12%13*=1%14%15%16%17%18:*8#21%19%20%21:*9=%14328%22o#%10-4-%15-139o5#%16#2#%11=%191=[h]%17%20#6#8#3=%12n#%22#%13#9=7=%18=%21=1
9790,N=c12cn3#N45#C31(#N#2)C4#O5
9791,n1234*56789%10[h]#1%11%12%13%14=*=51%15%16%17#[h]6=%115%18%19o=21-76%11=f3#5%15-%12-81n#9=%13=%18-4%16-6n#%19#%10=1%17-%14-%11
9792,*#[H]#CC=N.O.O#CO
9793,C.N=c(o)#CCc(n)=F
9794,C.C.C.C.C.C.C.CO
9795,*1234#c5678f9%10%11%12%13o#5=1%14%15=[h]=915o-6-%109%16n#%11=72-%146f1#%12=3=8-9o%16#%13=54-%15-6
9796,*1234#O5678#[h]9%10%11%12f%13%14%15%16o9=15%17%18%19#c#%10=2=%1315o=%11=%146-%172*%121#73-%15-%18F#4#8#%16#25%19
9797,*123=O4567#*89%10%11c4%12%13%14%15n14%16n-8-%121f%13#9#5=28=C#4#61%10%14#c%15#%16#%11#73-8
9798,N1#*234#N=n2567c328c3(#C#25)=C#4=68=C=137
9799,C#C1O=n2o3cn1c3#2=O
9800,*12c3456n789%10f-1%11%12=*371#c=4-%113(f#2#1#5#8=%12#F39)O=%106
9801,f123c456789[h]%10%11%12%13*4#1%14%15%16%17[h]#5-%1014#*6=%11%145%10n7#2#%12=%156#f%13#5=%16=8-3-1*=%10=%17=946
9802,[h]123f456*1789%10n-2-41%11%12%13[h]5=724%14f#1=857=*3=2-%111#N#%12=9=45=o%13=1=%10=%14-6-7
9803,*12345c6789%10*:1%11%12%13%14%15c=21%16%17#O=3=%1162%18#o#7=%12-136[h]=4-8-%131f#2=%16=3-9-%14n51#%17#%18#%15-%10-6
9804,c1[h]23c#N#2456#n-3c4cO=5N=16
9805,*123456[h]789%10%11%12[h]#1%13%14%15%16*721%17%18%19o#8=%13-327[h]1#%14=9-438o#5#2=%10-%171*#6#3=%18-%15-%11f#1=%16=7=%19-%12-8
9806,f1234[h]56789#*-1%10%11%12n2#51%13%14*#%1025%15#[H]#61%10%16#[H]#237%131#*=%11=%1058=N#4=%16%12%1519%14
9807,C.C.C=N.O.cc=C#O
9808,C12#c34567o89%10%11#C%12#n#8-3%13o#4-938c=%10=51o#%11#3=6-%13[h]#7=%12=82
9809,C=[h](C)(o)-cc.CN#N
9810,[h]123456n789%10%11%12f%13%14%15%16%17#N=71%18%19%20%21#*=2=%13-817%22f#%14=%18=9-328[h]#4#1=%15=%19-%103f#5#7=%20=%11-%16-2[H]#3#%21#%12=86%17%22
9811,n12345o6789%10%11#f1%12%13%14%15%16n-61%17%18%19*#%12-2-76%20%21n%13#1=3=827#[h]=%17=9-6-%141*%18=4=%20=2=%15-%10f5#%21#7#%16=%11-1-%19
9812,C.C.C#C#C.CN.N.N
9813,C.C.C.N.N.N#O.O.O
9814,*1234c56789%10o=1%11%12%13*-51%14%15:*=2=65%16n1#%11#72#[H]#8=31=*#%14=4=5%129=[h]%15%10#2#%131-%16
9815,N123#F45#f#1678o219%10[h]42%11%12c-14%13*2#5=3-9-61#F#%11=74=C#%13=%12=1%108
9816,cc1o#n234*56#o-2([h]=3-5N=61)=O#4
9817,[H]#o12*34#*(#C)#C#3#15(#C#O=4=5)O2
9818,[h]123[h]456789n#1%10%11%12#*=41%13%14#O=54=[h]6#2=15%15#n#7-%101n#%13#8=%11=5#n9#%14=4-3-1-%12-%15
9819,o1234c56789[h]=1%10%11%12%13%14o#5=21%15%16%17c#3-%1025%18c#6#1-4-%113%10o#%12=2=7-%15c3#8#%16-5-%13c#%18=9=%10-%14-%17
9820,C.C.C.C.nc(=O)CN
9821,*1234567[h]89%10%11%12%13*=1%14%15%16%17%18:*821%19%20%21#c#9=3=%1428%22f%10#4#1-%1539n#%19#%11=5-%16-21f%12#%20#3=6=%17-8[h]=%18=%21=%22=1=9-7-%13
9822,C#o1c234#C=O5#C#126#[h]c=36f=5=4
9823,o12o3456[h]78c#39%10n-73=O=9=47%11=c5#1#84#c%10-37#O#6=2=4%11
9824,*1234567f89%10%11%12%13f1%14%15%16%17%18f#2-81%19%20%21f3%14-928%22=[h]#4=%15-1-%1039f#%11=2=%16-5-%191#[h]#3#%12#%17=6=8-%20[h]#9#1#%21#%13#%18=%22-7
9825,[h]12345c6789c1%10%11%12%13c#21%14%15%16#c=3=62%17%18c#4#7=%10-136[h]=%14-2-%111n8#%15#%12=%17=3#f19=%18=%16=%13=6-5
9826,*1234n56789%10*%11%12%13%14%15#*15%16%17%18#f6-%1115%19=[H]=%12=76=C#8=2=%16=%13=17#f9#%14=3=%17=5-f4#%18#7#%106-%15-%19
9827,*123456:*789%10%11%12[h]=1%13%14%15%16%17f#71%18%19%20[h]2%13-87%21%22[h]#3#1#9#%1428=*=%184%10-7-%151:*#5#%19=%11-2-%21-%16=*%17#6#%20=1=%22%12-8
9828,N123#c4567o#189%10%11c1%12%13%14o8=4%15%16%17[h]=2-14#[h]#5#%12#%15=91[h]#6=%163-%13-%10#n%11#4#1#%17=%14-7
9829,C.C=oo.CO.N.[H]#[H]
9830,C.C.C#f12(=C)n(#O)c=1[h]-2
9831,c123o4567c89%10%11%12*14%13%14%15%16:*#8=214=N#5#9%1328=c#3#%10#%14o%15#6-1-%112=*#%12=7=84%16
9832,C1#o2c3c14#N#of#4#n2#N3
9833,*n(#O)ccn[H]=O#N
9834,*1234567#[h]89%10%11%12%13c=1%14%15%16%17%18#*#8=21%19%20%21f#3#9-%1428%22[h]#4#1-%10-%1539f#5#%11#%16-%19-21f3#6#%17=%20=%12=8f%22#%21#9#1=%187-%13
9835,C#C=*12#c(c1c#C)#C=2O
9836,[H]12n34[h]56789o1%10%11%12%13n3#51%14%15#C#6#%10#c4#12-7-%113c#8=%12-%14C#9=%15=%133
9837,N#c1234[h]C#15(#O#2)=NC#3#o=4[h]5
9838,*123456[h]789%10%11%12*#1%13%14%15%16%17f-71%18%19%20=*=2=8%137%21%22[h]#3=1-%14-928[h]%15%10#7-4-%181#f%11#%16=5=%19=%21=2=[h]%17#6#8#%12=%22-%20-1
9839,C.cc#N=N1#oc#C=1C
9840,[H]12345#[H]6789%10#o=1%11%12%13%14%15f61%16%17%18o27-%116%19%20#f=38-1-%1227*=4=9-%16-6-%131c=%17=%19-%14-2=*#1#%15#7=5=%10=%18%20
9841,C.N.O.c1c23c4n2#1c#3C=4
9842,C.C.C.C.C.C.C#oc
9843,f12345*6789%10%11:*=1%12%13%14%15:*#6-21%16%17f7-326%18c#4#1#8=%1237#*#%13#9=5=21f=%14=6=%10=3-%16=*#%15=%17=%111%187
9844,c12*345f-16789%10*=31%11%12n-63%13f1#76#c-4-81n2%11#3#9=5#o%12#%13=1=6=%10
